ensembl_id,gene_name,baseMean,TP317_300_vs_CONTR_log2FC,TP317_300_vs_CONTR_pvalue,TP317_300_vs_CONTR_padj
ENSMUSG00000062327,T,0.13336130236646823,-0.21401952796802134,0.9498904310690066,0.9896287216067934
ENSMUSG00000089941,Gm16168,0.13408913318144253,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000117278,AC166110.4,0.15155634441241464,0.6836510713235768,0.844466839748709,0.9896287216067934
ENSMUSG00000101361,Gm7356,0.13143396308586128,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000079707,Tcte3,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000116892,AC147983.2,0.12358190041488086,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000092120,Vmn2r90,0.12792680038729187,-0.21401952796802134,0.9498904310690066,0.9896287216067934
ENSMUSG00000093469,Vmn2r-ps127,0.12501652769138336,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000091550,Gm6811,0.14121336503744866,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000086898,Itpr3os,0.15086821033325326,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000095947,Gm25195,0.1447058775391026,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000117116,CT025867.2,0.12183096142393832,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117291,AC167363.3,0.13161036337552567,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000089524,Gm22327,0.16206357717897632,0.6836510713235768,0.844466839748709,0.9896287216067934
ENSMUSG00000073424,Cyp4f15,0.1471164621814489,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000062638,Btnl1,0.12792680038729187,-0.21401952796802134,0.9498904310690066,0.9896287216067934
ENSMUSG00000092471,Cyp21a2-ps,0.11366258703851781,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000034482,Ly6g5c,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000092253,H2-Q3,0.15155356443266613,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000024406,Pou5f1,0.13394354217221366,-0.21401952796802134,0.9498904310690066,0.9896287216067934
ENSMUSG00000091373,Gm8810,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000092306,Gm20447,0.13624320545937407,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000092362,Gm20392,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000092521,Gm4271,0.13868913575418082,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000064121,Olfr96,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000091531,Olfr102,0.14660484721670683,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000051611,Olfr112,0.14906703053979295,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000058114,Olfr127,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000059030,Olfr128,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000092322,Esp36,0.1339004725260469,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117214,AC134471.2,0.164233588553539,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000092043,Esp6,0.15101380134248216,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117062,AC121875.1,0.16191798616974745,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000098030,Gm6771,0.15101380134248216,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000065743,Gm25008,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000117048,AC127690.2,0.14121336503744866,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000117040,AC127690.1,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000076141,Mir693,0.15789357649310257,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000084572,Gm23657,0.15780021406242992,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000084288,Gm5228,0.17311335301547048,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000102973,E430014B02Rik,0.15299097168891712,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000023122,Sult1c2,0.14036097756669158,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000045019,Acer1,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000117245,AC073683.1,0.14231154592503564,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117184,AC154787.2,0.16191798616974745,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000089586,Gm25348,0.15789357649310257,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000091426,Gm17228,0.15101380134248216,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117256,AC154779.4,0.1623334587240683,0.6836510713235768,0.844466839748709,0.9896287216067934
ENSMUSG00000024088,4930583I09Rik,0.15780021406242992,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000117246,CT025671.2,0.15014037951827897,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000095407,Tmem200c,0.15155356443266613,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000117071,AC127693.2,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000117276,AC154218.1,0.12358190041488086,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000117086,AC169506.1,0.13143396308586128,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000117150,AC169506.2,0.14248707510938932,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000084025,Gm6276,0.15299097168891712,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000100738,2010106C02Rik,0.16867347078450473,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000053375,Atp6v1e2,0.1447058775391026,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000095035,Gm22346,0.13624320545937407,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000089427,Gm26005,0.15086821033325326,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000096268,Gm20914,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000100578,Gm28709,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000101598,Gm29449,0.14036097756669158,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000102045,Gm21294,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000099871,Gm21742,0.1339004725260469,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000084719,Gm24632,0.1447058775391026,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000091165,Gm17036,0.14955813971253354,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000064822,Gm24292,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000091019,Gm7502,0.11541352602946035,-0.21401952796802134,0.9498904310690066,0.9896287216067934
ENSMUSG00000087816,Gm25116,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000096341,Gm22886,0.17311335301547048,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000042514,Klhl14,0.12501652769138336,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000114306,Gm3227,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000087121,Gm7847,0.14058810543178507,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000085300,Gm16345,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000084467,n-R5s24,0.13868913575418082,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000080529,Gm23882,0.14660484721670683,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000065145,Vaultrc5,0.11366258703851781,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000103092,Pcdha5,0.12378152978228234,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000089983,2010320O07Rik,0.14194119585242299,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000087857,Gm22791,0.164233588553539,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000099196,Mir1258,0.16191798616974745,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000098247,Mir7220,0.12982577006489612,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000093026,Gm25301,0.1417956048431941,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000024578,Il17b,0.12358190041488086,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000073551,Spink13,0.14036097756669158,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000090263,D730045A05Rik,0.1424571369342645,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000098276,Mir6358,0.12378152978228234,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000102260,D330025C20Rik,0.14121336503744866,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000099261,Mir6984,0.1339004725260469,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000075296,Aldh3b2,0.15780021406242992,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000024857,Cabp2,0.13143396308586128,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000098865,Gm27702,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000100621,Gm28374,0.15146136215385989,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000110423,Gm45736,0.15155356443266613,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000024729,1700017D01Rik,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000067555,Gm10212,0.11366258703851781,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000055895,Oosp2,0.14955813971253354,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000024682,Gif,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000060556,Olfr1418,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000104979,Mir6994,0.13143396308586128,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000061637,Olfr1457,0.14248707510938932,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000090147,Gm3329,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000056829,Foxb2,0.14058810543178507,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000080626,Mir1192,0.1485510894579514,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000074913,Gm815,0.13624320545937407,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000092617,Gm8412,0.11716446502040292,-1.1116901272596198,0.7413865118964139,0.9896287216067934
ENSMUSG00000092182,Gm20407,0.13977873776094615,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000039097,Rln1,0.15789357649310257,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000058607,Rpl31-ps20,0.13868913575418082,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000085924,Gm8980,0.13260807573559194,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000098670,Gm27818,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000025004,Cyp2c40,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000108929,Cc2d2b,0.16867347078450473,-0.2140195279680215,0.9498904310690065,0.9896287216067934
ENSMUSG00000025013,Tll2,0.12378152978228234,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000090117,Gm16541,0.15590124438482564,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000088490,Gm24400,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000092469,Gm20395,0.11366258703851781,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000065159,Gm25482,0.17311335301547048,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000093525,Gm8974,0.1451389090179367,-0.21401952796802054,0.9498904310690068,0.9896287216067934
ENSMUSG00000097719,Rpl31-ps18,0.1417956048431941,-0.21401952796802226,0.9498904310690064,0.9896287216067934
ENSMUSG00000025081,Tdrd1,0.12183096142393832,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000025090,Ccdc172,0.15072261932402437,0.683651071323577,0.844466839748709,0.9896287216067934
ENSMUSG00000100001,1810007D17Rik,0.14248707510938932,-1.1116901272596205,0.7413865118964137,0.9896287216067934
ENSMUSG00000042179,Pnliprp1,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000091585,AC140365.1,0.1339004725260469,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000079773,AC087559.2,0.15590124438482564,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000095505,AC164084.1,0.1299993358093588,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000094799,AC125149.4,0.1339004725260469,0.683651071323576,0.8444668397487092,0.9896287216067934
ENSMUSG00000096730,Vmn2r122,0.17311335301547048,0.6836510713235778,0.8444668397487087,0.9896287216067934
ENSMUSG00000102269,Gm7357,0.08655667650773524,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000104328,Gm37323,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000103265,Gm2053,0.056831293519258905,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000103329,Gm42492,0.07477906985626677,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000103884,Gm37005,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000103933,Gm36964,0.07124353755469466,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000102316,Gm37629,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000102871,Gm37143,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000104428,Gm18299,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000104025,E330040D14Rik,0.07477906985626677,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000101827,Gm28686,0.08655667650773524,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000099845,Gm29273,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000099498,Gm29283,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000102639,Gm38223,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000087782,Gm23169,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000054493,Gm9947,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000104149,Gm37138,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000100053,Gm28154,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000099895,Gm28153,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000101685,Gm17837,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000090142,Gm15795,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000097934,6720483E21Rik,0.07477906985626677,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102633,Gm38224,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000093963,Gm21909,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000085507,Gm2709,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000094926,Gm16533,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000073730,4933415F23Rik,0.056831293519258905,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000104027,Gm37211,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102659,Gm37077,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000073722,4931408C20Rik,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000086727,4931428L18Rik,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000094215,Gm6489,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000102321,Gm37792,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000102917,Gm37724,0.07550690067124108,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100590,Gm4785,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000099382,Gm28631,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000105982,Mir6896,0.07124353755469466,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000101116,Gm28416,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000037529,Prss40,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000045815,1700101I19Rik,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000102537,Gm37224,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000104417,Gm37068,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000098752,Mir6897,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000097291,Gm18828,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000095944,n-R5s210,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000102607,Gm37265,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000077448,Gm23126,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100269,Gm28782,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000099694,Gm29610,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000102319,Gm37626,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000089877,Gm16102,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000087764,Gm23984,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000098549,Gm5269,0.07477906985626677,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000044457,Stk-ps2,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000099432,Gm18849,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000064943,Gm23240,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100671,Gm28322,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000101242,Gm28319,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000100313,Gm28323,0.07550690067124108,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100736,Gm5147,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102831,Gm37382,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000100944,Gm28900,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000088353,Gm24014,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000077616,Gm25502,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000099922,Gm29016,0.07477906985626677,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000084400,Gm11576,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000083355,Gm11581,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102561,Gm37039,0.07550690067124108,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000082661,Gm11590,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000080785,Gm11591,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000085447,9530026F06Rik,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000069085,Dytn,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000082373,Gm13754,0.06695023626302345,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000044689,Gm13749,0.056831293519258905,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000098487,Mir6899,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000073656,Gm10558,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000084332,Gm8840,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000100354,Gm29113,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000101730,Gm28580,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000110596,Gm45859,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000101968,1700027A15Rik,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000099706,Gm29536,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000103404,Gm37932,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000104488,Gm38062,0.05858223251020146,-0.5346168300845036,0.8765734316928544,0.9896287216067934
ENSMUSG00000114299,Gm47791,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000113925,Gm7544,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000100432,Gm7539,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000101934,Gm18304,0.08655667650773524,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000090128,Gm16038,0.07124353755469466,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000094127,G530012D18Rik,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000100217,9930111H07Rik,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000026226,Spata3,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000101853,Gm28627,0.08655667650773524,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000102956,Gm37017,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000088318,Gm26187,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000095281,Gm22549,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000091123,Gm17181,0.056831293519258905,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000103996,4833421G17Rik,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000084021,Gm5832,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000082837,Gm15373,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000099553,Gm29538,0.07124353755469466,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000100908,Gm28888,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000098368,Gm27648,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000099665,Gm29482,0.08655667650773524,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000100781,Gm29481,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000065470,Mir149,0.0821167942767695,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000034159,2310007B03Rik,0.07550690067124108,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100990,Gm7891,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102718,Gm37761,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000026331,Slco6c1,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000104104,Gm37877,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000054006,D630008O14Rik,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000103348,Gm37053,0.07550690067124108,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000058017,Serpinb3d,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000080729,Gm8084,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000101477,Gm18448,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000100041,Gm5702,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000026312,Cdh7,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000097648,9330185C12Rik,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000099936,Gm28867,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
ENSMUSG00000077257,Gm26080,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000107722,2900060B14Rik,0.07536130966201218,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000097408,Gm26831,0.07577678221633306,0.36305376920709553,0.9176994223364086,0.9896287216067934
ENSMUSG00000096939,Gm8321,0.0649996679046794,0.3630537692070938,0.917699422336409,0.9896287216067934
ENSMUSG00000090277,Gm8338,0.06934456787709041,0.36305376920709476,0.9176994223364088,0.9896287216067934
ENSMUSG00000102488,Gm37920,0.0664342951811819,-0.5346168300845044,0.8765734316928542,0.9896287216067934
